INFO  Имя:0000092757_00022_87776874_e_a_l___4094087_199, Расширение: pdf, Родительская директория C:\Users\SkyNet\Downloads, Это директория: False 
INFO  Имя:Release_notes, Расширение: txt, Родительская директория C:\Users\SkyNet\Downloads\Genesys-FORCED-10x64-drp\Genesys\FORCED\10x64, Это директория: False 
INFO  Имя:10x64, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\Genesys-FORCED-10x64-drp\Genesys\FORCED, Это директория: True 
INFO  Имя:FORCED, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\Genesys-FORCED-10x64-drp\Genesys, Это директория: True 
INFO  Имя:Genesys, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\Genesys-FORCED-10x64-drp, Это директория: True 
INFO  Имя:Genesys-FORCED-10x64-drp, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads, Это директория: True 
INFO  Имя:readme, Расширение: txt, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\Data, Это директория: False 
INFO  Имя:Data, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta, Это директория: True 
INFO  Имя:Cennik, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DefaultNewDocs, Это директория: False 
INFO  Имя:ConsCalc, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DefaultNewDocs, Это директория: False 
INFO  Имя:Indexes, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DefaultNewDocs, Это директория: False 
INFO  Имя:ObjSmeta, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DefaultNewDocs, Это директория: False 
INFO  Имя:ProjectSmeta, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DefaultNewDocs, Это директория: False 
INFO  Имя:ResSummary, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DefaultNewDocs, Это директория: False 
INFO  Имя:Smeta, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DefaultNewDocs, Это директория: False 
INFO  Имя:UserNBDoc, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DefaultNewDocs, Это директория: False 
INFO  Имя:WorksVolumes, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DefaultNewDocs, Это директория: False 
INFO  Имя:DefaultNewDocs, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta, Это директория: True 
INFO  Имя:Ведомость объемов работ (Кемпинг), Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DocTemplates\Ведомости объемов работ, Это директория: False 
INFO  Имя:Ведомость объемов работ (Кирпичная кладка), Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DocTemplates\Ведомости объемов работ, Это директория: False 
INFO  Имя:Лестница эвакуационная, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DocTemplates\Ведомости объемов работ, Это директория: False 
INFO  Имя:Методика составления Ведомости объемов работ, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DocTemplates\Ведомости объемов работ, Это директория: False 
INFO  Имя:Ведомости объемов работ, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DocTemplates, Это директория: True 
INFO  Имя:Внутренняя отделка помещения, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DocTemplates, Это директория: False 
INFO  Имя:Копание ямы, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DocTemplates, Это директория: False 
INFO  Имя:Пример из СПб, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DocTemplates, Это директория: False 
INFO  Имя:Пример с формулами в цене, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DocTemplates, Это директория: False 
INFO  Имя:Пример сметы на ремонт, Расширение: gsfx, Родительская директория C:\Users\SkyNet\Downloads\Grand.Smeta\DocTemplates, Это директория: False 
